time,open,high,low,close,volume,support,resistance,sma_20,signal,sl,tp,position_open,position_price,position_sl,position_tp
1970-01-01 00:00:01.750849020,101903.0211,102075.6587,101873.8222,102075.6587,201837,101630.5863,102239.8691,101923.96651999999,0,,,False,,,
1970-01-01 00:00:01.750849080,102096.8348,102185.3479,102085.2339,102185.3479,100114,101630.5863,102239.8691,101924.82751,0,,,False,,,
1970-01-01 00:00:01.750849140,102182.5846,102355.7384,102182.5846,102199.0092,173154,101630.5863,102355.7384,101926.40925,0,,,False,,,
1970-01-01 00:00:01.750849200,102209.0578,102238.715,102092.005,102092.005,146710,101630.5863,102355.7384,101922.7395,0,,,False,,,
1970-01-01 00:00:01.750849260,102100.8766,102233.4366,102091.4561,102194.0763,141981,101630.5863,102355.7384,101926.380665,0,,,False,,,
1970-01-01 00:00:01.750849320,102189.0185,102347.2526,102169.2275,102208.4648,178025,101630.5863,102355.7384,101928.007835,0,,,False,,,
1970-01-01 00:00:01.750849380,102218.1189,102264.5973,102174.5459,102187.2269,90051,101630.5863,102355.7384,101931.65040999999,0,,,False,,,
1970-01-01 00:00:01.750849440,102189.0967,102202.9131,102093.7778,102113.139,109135,101630.5863,102355.7384,101933.340405,0,,,False,,,
1970-01-01 00:00:01.750849500,102090.4011,102223.853,102090.4011,102097.7218,133452,101630.5863,102355.7384,101939.25661499999,0,,,False,,,
1970-01-01 00:00:01.750849560,102087.0024,102210.1581,102087.0024,102120.6939,123156,101630.5863,102355.7384,101955.24896499999,0,,,False,,,
1970-01-01 00:00:01.750849620,102143.2795,102143.2795,101995.0827,102012.5798,148197,101630.5863,102355.7384,101972.08131000001,0,,,False,,,
1970-01-01 00:00:01.750849680,101989.4879,102005.0118,101926.0903,101959.8171,78921,101630.5863,102355.7384,101985.72280999999,0,,,False,,,
1970-01-01 00:00:01.750849740,101974.4816,101984.5245,101796.4,101830.4013,188125,101653.1576,102355.7384,101985.43826499999,0,,,False,,,
1970-01-01 00:00:01.750849800,101790.0072,101830.7658,101743.8261,101761.3017,86940,101653.1576,102355.7384,101984.118395,0,,,False,,,
1970-01-01 00:00:01.750849860,101753.6302,101872.5972,101737.1827,101833.4466,135414,101653.1576,102355.7384,101990.02413,0,,,False,,,
1970-01-01 00:00:01.750849920,101829.3498,101829.3498,101594.125,101607.5027,235225,101594.125,102355.7384,101985.618675,-1,101882.5972,101587.5027,True,101607.5027,101882.5972,101587.5027
1970-01-01 00:00:01.750849980,101561.2567,101566.5706,101494.2529,101547.4211,72318,101494.2529,102355.7384,101979.438635,-1,101839.3498,101527.4211,True,101547.4211,101839.3498,101527.4211
1970-01-01 00:00:01.750850040,101520.6864,101654.359,101520.6864,101643.0408,133673,101494.2529,102355.7384,101969.07182,0,,,False,,,
1970-01-01 00:00:01.750850100,101621.3539,101634.1665,101497.6578,101600.6072,136509,101494.2529,102355.7384,101958.91769,0,,,False,,,
1970-01-01 00:00:01.750850160,101600.2988,101638.4248,101545.4837,101573.8932,92941,101494.2529,102355.7384,101942.16775,0,,,False,,,
1970-01-01 00:00:01.750850220,101582.4595,101665.0075,101522.0344,101665.0075,142973,101494.2529,102355.7384,101921.63519,0,,,False,,,
1970-01-01 00:00:01.750850280,101645.2362,101645.2362,101369.1057,101371.5401,276130,101369.1057,102355.7384,101880.9448,-1,101675.0075,101351.5401,True,101371.5401,101675.0075,101351.5401
1970-01-01 00:00:01.750850340,101396.5115,101423.3391,101357.3069,101387.9739,66032,101357.3069,102347.2526,101840.39303499999,0,,,False,,,
1970-01-01 00:00:01.750850400,101333.9592,101382.3161,101267.8893,101300.4834,114427,101267.8893,102347.2526,101800.816955,-1,101433.3391,101280.4834,True,101300.4834,101433.3391,101280.4834
1970-01-01 00:00:01.750850460,101271.4817,101325.5077,101210.7048,101223.4287,114803,101210.7048,102347.2526,101752.284575,-1,101392.3161,101203.4287,True,101223.4287,101392.3161,101203.4287
1970-01-01 00:00:01.750850520,101248.3593,101301.3498,101211.5569,101224.5573,89793,101210.7048,102264.5973,101703.0892,0,,,False,,,
1970-01-01 00:00:01.750850580,101180.7612,101294.2304,101180.7612,101197.3871,113469,101180.7612,102223.853,101653.59721,-1,101311.3498,101177.3871,True,101197.3871,101311.3498,101177.3871
1970-01-01 00:00:01.750850640,101227.9281,101347.4079,101203.5285,101279.4745,143879,101180.7612,102223.853,101611.91398499999,0,,,False,,,
1970-01-01 00:00:01.750850700,101292.3901,101328.4153,101211.1703,101240.8238,117245,101180.7612,102210.1581,101569.069085,0,,,False,,,
1970-01-01 00:00:01.750850760,101239.6023,101301.2447,101228.2555,101235.1577,72989,101180.7612,102143.2795,101524.79227499999,0,,,False,,,
1970-01-01 00:00:01.750850820,101236.6235,101290.2115,101165.9127,101286.9148,124299,101165.9127,102005.0118,101488.509025,0,,,False,,,
1970-01-01 00:00:01.750850880,101281.7983,101324.0319,101255.0279,101287.2271,69004,101165.9127,101984.5245,101454.87952500001,0,,,False,,,
1970-01-01 00:00:01.750850940,101320.7529,101458.1248,101273.6539,101370.189,184471,101165.9127,101872.5972,101431.86891,0,,,False,,,
1970-01-01 00:00:01.750851000,101329.8563,101343.489,101270.9841,101315.4589,72505,101165.9127,101872.5972,101409.57677000001,0,,,False,,,
1970-01-01 00:00:01.750851060,101355.2297,101393.6142,101262.5221,101262.5221,131092,101165.9127,101829.3498,101381.030545,0,,,False,,,
1970-01-01 00:00:01.750851120,101258.5344,101438.0912,101234.4917,101438.0912,203599,101165.9127,101665.0075,101372.55997,0,,,False,,,
1970-01-01 00:00:01.750851180,101448.1165,101494.8992,101406.4124,101415.4631,88487,101165.9127,101665.0075,101365.96207,0,,,False,,,
1970-01-01 00:00:01.750851240,101422.9884,101444.9343,101318.8735,101412.7412,126061,101165.9127,101665.0075,101354.44709,0,,,False,,,
1970-01-01 00:00:01.750851300,101402.0584,101445.4659,101280.4101,101322.5641,165056,101165.9127,101665.0075,101340.544935,0,,,False,,,
1970-01-01 00:00:01.750851360,101354.9778,101478.169,101283.0674,101283.0674,195102,101165.9127,101665.0075,101326.003645,0,,,False,,,
1970-01-01 00:00:01.750851420,101305.8548,101412.6326,101305.8548,101347.2309,106778,101165.9127,101645.2362,101310.11481500001,0,,,False,,,
1970-01-01 00:00:01.750851480,101346.8522,101429.3088,101210.1455,101236.3372,219163,101165.9127,101494.8992,101303.35467,0,,,False,,,
1970-01-01 00:00:01.750851540,101230.7969,101230.7969,101136.3362,101159.506,94461,101136.3362,101494.8992,101291.93127500001,-1,101439.3088,101139.506,True,101159.506,101439.3088,101139.506
1970-01-01 00:00:01.750851600,101175.1732,101366.7782,101175.1732,101241.6786,191605,101136.3362,101494.8992,101288.991035,0,,,False,,,
1970-01-01 00:00:01.750851660,101248.6955,101255.8147,101166.7879,101217.3393,89027,101136.3362,101494.8992,101288.68656500001,0,,,False,,,
1970-01-01 00:00:01.750851720,101210.5271,101230.2738,101006.8622,101006.8622,223412,101006.8622,101494.8992,101277.80181,-1,101265.8147,100986.8622,True,101006.8622,101265.8147,100986.8622
1970-01-01 00:00:01.750851780,101020.3189,101171.6895,101020.3189,101144.2978,151371,101006.8622,101494.8992,101275.147345,0,,,False,,,
1970-01-01 00:00:01.750851840,101171.1265,101287.2476,101149.9848,101186.5291,137263,101006.8622,101494.8992,101270.500075,0,,,False,,,
1970-01-01 00:00:01.750851900,101195.3521,101260.4063,101110.2891,101260.4063,150117,101006.8622,101494.8992,101271.4792,0,,,False,,,
1970-01-01 00:00:01.750851960,101271.7833,101276.1785,101153.8752,101182.4111,122303,101006.8622,101494.8992,101268.84187,0,,,False,,,
1970-01-01 00:00:01.750852020,101159.5025,101159.5025,101056.8331,101062.2563,102669,101006.8622,101494.8992,101257.608945,0,,,False,,,
1970-01-01 00:00:01.750852080,101075.4238,101089.0051,100873.5346,100873.5346,215470,100873.5346,101494.8992,101236.92431999999,-1,101169.5025,100853.5346,True,100873.5346,101169.5025,100853.5346
1970-01-01 00:00:01.750852140,100862.1287,100959.7108,100838.1125,100850.3942,121598,100838.1125,101494.8992,101210.93457999999,-1,101099.0051,100830.3942,True,100850.3942,101099.0051,100830.3942
1970-01-01 00:00:01.750852200,100883.0503,101112.9251,100834.7487,101112.9251,278176,100834.7487,101494.8992,101200.80789,0,,,False,,,
1970-01-01 00:00:01.750852260,101118.1749,101207.3188,101027.9206,101027.9206,179398,100834.7487,101494.8992,101189.077815,0,,,False,,,
1970-01-01 00:00:01.750852320,101034.4182,101150.5532,101034.4182,101083.7717,116135,100834.7487,101494.8992,101171.36184,0,,,False,,,
1970-01-01 00:00:01.750852380,101091.2985,101235.3923,101091.2985,101223.9372,144094,100834.7487,101478.169,101161.785545,0,,,False,,,
1970-01-01 00:00:01.750852440,101220.1374,101413.687,101199.2602,101361.1181,214427,100834.7487,101478.169,101159.20439,0,,,False,,,
1970-01-01 00:00:01.750852500,101379.9559,101443.3299,101338.8033,101338.8033,104527,100834.7487,101478.169,101160.01634999999,0,,,False,,,
1970-01-01 00:00:01.750852560,101292.7272,101350.8258,101231.4077,101231.4077,119418,100834.7487,101443.3299,101157.433365,0,,,False,,,
1970-01-01 00:00:01.750852620,101235.3585,101336.4807,101191.4554,101318.16,145025,100834.7487,101443.3299,101155.97982,0,,,False,,,
1970-01-01 00:00:01.750852680,101320.0888,101510.3762,101283.7941,101493.7734,226582,100834.7487,101510.3762,101168.85163,1,101181.4554,101513.7734,True,101493.7734,101181.4554,101513.7734
1970-01-01 00:00:01.750852740,101472.1873,101472.1873,101354.1839,101460.0018,118003,100834.7487,101510.3762,101183.87642,0,,,True,101493.7734,101181.4554,101513.7734
1970-01-01 00:00:01.750852800,101437.8125,101487.8612,101283.0609,101347.1562,204800,100834.7487,101510.3762,101189.15030000001,0,,,True,101493.7734,101181.4554,101513.7734
1970-01-01 00:00:01.750852860,101349.092,101520.2252,101331.8222,101422.6969,188403,100834.7487,101520.2252,101199.41818,0,,,True,101493.7734,101181.4554,101513.7734
1970-01-01 00:00:01.750852920,101433.7948,101437.3804,101320.9884,101348.2568,116392,100834.7487,101520.2252,101216.48791,0,,,True,101493.7734,101181.4554,101513.7734
1970-01-01 00:00:01.750852980,101359.9729,101360.7599,101223.0707,101281.3798,137689,100834.7487,101520.2252,101223.34201,0,,,True,101493.7734,101181.4554,101513.7734
1970-01-01 00:00:01.750853040,101306.2218,101306.2218,101135.0919,101135.0919,171130,100834.7487,101520.2252,101220.77015,0,,,False,,,
1970-01-01 00:00:01.750853100,101162.262,101206.2921,101051.8815,101150.3761,154411,100834.7487,101520.2252,101215.26864,0,,,False,,,
1970-01-01 00:00:01.750853160,101136.0128,101140.2311,101032.9706,101062.8799,107261,100834.7487,101520.2252,101209.29208,0,,,False,,,
1970-01-01 00:00:01.750853220,101030.3278,101073.3024,100964.1075,100979.8112,109195,100834.7487,101520.2252,101205.169825,0,,,False,,,
1970-01-01 00:00:01.750853280,100944.6175,100984.7818,100905.8119,100905.8119,78970,100834.7487,101520.2252,101206.78369,0,,,False,,,
1970-01-01 00:00:01.750853340,100893.0517,100912.6891,100803.0264,100873.3902,109663,100803.0264,101520.2252,101207.93349,0,,,False,,,
1970-01-01 00:00:01.750853400,100856.52,100972.7686,100856.52,100883.1911,116249,100803.0264,101520.2252,101196.44678999999,0,,,False,,,
1970-01-01 00:00:01.750853460,100871.7363,100888.2973,100781.7628,100800.1807,106535,100781.7628,101520.2252,101185.059795,-1,100982.7686,100780.1807,True,100800.1807,100982.7686,100780.1807
1970-01-01 00:00:01.750853520,100814.2452,100947.0809,100814.2452,100905.8213,132836,100781.7628,101520.2252,101176.162275,0,,,False,,,
1970-01-01 00:00:01.750853580,100901.8498,100993.5259,100901.8498,100971.0545,91676,100781.7628,101520.2252,101163.51814,0,,,False,,,
1970-01-01 00:00:01.750853640,100944.7502,100984.7445,100842.9383,100978.2021,141806,100781.7628,101520.2252,101144.37234,0,,,False,,,
1970-01-01 00:00:01.750853700,101015.0959,101025.1009,100928.5196,100965.0165,96581,100781.7628,101520.2252,101125.68299999999,0,,,False,,,
1970-01-01 00:00:01.750853760,100979.9071,101181.3729,100979.9071,101081.0416,201466,100781.7628,101520.2252,101118.164695,0,,,False,,,
1970-01-01 00:00:01.750853820,101043.6956,101148.7609,101043.6956,101088.5965,105065,100781.7628,101520.2252,101106.68652,0,,,False,,,
1970-01-01 00:00:01.750853880,101085.4321,101085.4321,100865.3224,100885.5908,220110,100781.7628,101520.2252,101076.27738999999,0,,,False,,,
1970-01-01 00:00:01.750853940,100923.7194,100923.7194,100758.7417,100820.7325,164978,100758.7417,101520.2252,101044.313925,0,,,False,,,
1970-01-01 00:00:01.750854000,100816.011,100847.2993,100744.2713,100785.3938,103028,100744.2713,101520.2252,101016.225805,0,,,False,,,
1970-01-01 00:00:01.750854060,100777.943,100836.1217,100660.4961,100662.4056,175626,100660.4961,101437.3804,100978.21124,-1,100857.2993,100642.4056,True,100662.4056,100857.2993,100642.4056
1970-01-01 00:00:01.750854120,100658.4004,100751.6116,100633.4248,100662.3578,118187,100633.4248,101360.7599,100943.91629,0,,,False,,,
1970-01-01 00:00:01.750854180,100692.5706,100735.638,100574.9481,100576.2181,160690,100574.9481,101306.2218,100908.658205,-1,100761.6116,100556.2181,True,100576.2181,100761.6116,100556.2181
1970-01-01 00:00:01.750854240,100569.2687,100621.1037,100524.4747,100559.9443,96629,100524.4747,101206.2921,100879.900825,-1,100745.638,100539.9443,True,100559.9443,100745.638,100539.9443
1970-01-01 00:00:01.750854300,100526.1338,100576.3841,100451.6087,100472.2588,124775,100451.6087,101181.3729,100845.99496000001,-1,100631.1037,100452.2588,True,100472.2588,100631.1037,100452.2588
1970-01-01 00:00:01.750854360,100504.4391,100600.8966,100410.0372,100491.8596,190859,100410.0372,101181.3729,100817.44394499999,0,,,False,,,
1970-01-01 00:00:01.750854420,100493.0508,100703.5675,100493.0508,100657.1153,210517,100410.0372,101181.3729,100801.30915,0,,,False,,,
1970-01-01 00:00:01.750854480,100671.5451,100751.2166,100618.6488,100664.8554,132568,100410.0372,101181.3729,100789.261325,0,,,False,,,
1970-01-01 00:00:01.750854540,100696.1243,100696.1243,100550.5538,100559.7165,145571,100410.0372,101181.3729,100773.57764,0,,,False,,,
1970-01-01 00:00:01.750854600,100576.5963,100586.2696,100465.8554,100465.8554,120414,100410.0372,101181.3729,100752.710855,0,,,False,,,
1970-01-01 00:00:01.750854660,100452.7449,100514.073,100433.4531,100460.0091,80620,100410.0372,101181.3729,100735.702275,0,,,False,,,
1970-01-01 00:00:01.750854720,100454.1665,100480.9467,100362.3731,100457.9151,118574,100362.3731,101181.3729,100713.306965,0,,,False,,,
1970-01-01 00:00:01.750854780,100481.7106,100625.0247,100471.8024,100625.0247,153222,100362.3731,101181.3729,100696.00547499998,0,,,False,,,
1970-01-01 00:00:01.750854840,100611.6564,100746.3796,100611.6564,100673.6738,134723,100362.3731,101181.3729,100680.77906,0,,,False,,,
1970-01-01 00:00:01.750854900,100665.7381,100703.6276,100602.0398,100652.7916,101588,100362.3731,101181.3729,100665.16781500001,0,,,False,,,
1970-01-01 00:00:01.750854960,100670.1944,100672.395,100588.7956,100630.8192,83599,100362.3731,101148.7609,100642.656695,0,,,False,,,
1970-01-01 00:00:01.750855020,100618.2129,100722.8738,100617.2864,100680.8622,105587,100362.3731,101085.4321,100622.26998,0,,,False,,,
1970-01-01 00:00:01.750855080,100681.2178,100785.1168,100605.4063,100785.1168,179711,100362.3731,100923.7194,100617.24627999999,0,,,False,,,
1970-01-01 00:00:01.750855140,100796.6741,100796.6741,100712.7702,100778.4333,83904,100362.3731,100847.2993,100615.13132,0,,,False,,,
1970-01-01 00:00:01.750855200,100768.6524,100818.9831,100734.9194,100809.4039,84064,100362.3731,100836.1217,100616.331825,0,,,False,,,
1970-01-01 00:00:01.750855260,100827.0491,101036.2607,100797.0334,101036.2607,239227,100362.3731,101036.2607,100635.02458,1,100724.9194,101056.2607,True,101036.2607,100724.9194,101056.2607
1970-01-01 00:00:01.750855320,101004.2503,101064.3893,100950.5016,100967.5053,113888,100362.3731,101064.3893,100650.281955,0,,,True,101036.2607,100724.9194,101056.2607
1970-01-01 00:00:01.750855380,100964.0657,101018.2779,100870.174,101018.2779,148104,100362.3731,101064.3893,100672.384945,0,,,True,101036.2607,100724.9194,101056.2607
1970-01-01 00:00:01.750855440,101002.5804,101052.4368,100915.5815,100924.6389,136855,100362.3731,101064.3893,100690.619675,0,,,True,101036.2607,100724.9194,101056.2607
1970-01-01 00:00:01.750855500,100915.5455,100965.5269,100814.2837,100949.6279,151243,100362.3731,101064.3893,100714.48813,0,,,True,101036.2607,100724.9194,101056.2607
1970-01-01 00:00:01.750855560,100911.4694,100986.1071,100872.9606,100986.1071,113146,100362.3731,101064.3893,100739.200505,0,,,True,101036.2607,100724.9194,101056.2607
1970-01-01 00:00:01.750855620,100994.7657,101042.0971,100875.3629,100881.6994,166734,100362.3731,101064.3893,100750.42971,0,,,True,101036.2607,100724.9194,101056.2607
1970-01-01 00:00:01.750855680,100875.9329,100875.9329,100752.6853,100821.3242,123248,100362.3731,101064.3893,100758.25314999999,0,,,True,101036.2607,100724.9194,101056.2607
1970-01-01 00:00:01.750855740,100809.0156,100860.125,100774.9489,100792.4697,85176,100362.3731,101064.3893,100769.89081,0,,,True,101036.2607,100724.9194,101056.2607
1970-01-01 00:00:01.750855800,100801.8394,100801.8394,100690.5762,100761.58,111263,100362.3731,101064.3893,100784.67704000001,0,,,True,101036.2607,100724.9194,101056.2607
1970-01-01 00:00:01.750855860,100756.032,100782.5382,100633.0672,100727.4473,149471,100362.3731,101064.3893,100798.04895,0,,,True,101036.2607,100724.9194,101056.2607
1970-01-01 00:00:01.750855920,100722.2561,100775.9108,100601.3692,100627.8464,174542,100471.8024,101064.3893,100806.545515,0,,,False,,,
1970-01-01 00:00:01.750855980,100614.6686,100614.6686,100404.5998,100404.5998,210069,100404.5998,101064.3893,100795.52427000001,-1,100785.9108,100384.5998,True,100404.5998,100785.9108,100384.5998
1970-01-01 00:00:01.750856040,100372.4541,100421.5711,100274.1627,100295.0731,147408,100274.1627,101064.3893,100776.594235,-1,100624.6686,100275.0731,True,100295.0731,100624.6686,100275.0731
1970-01-01 00:00:01.750856100,100295.2183,100295.2183,100164.3698,100217.5563,130848,100164.3698,101064.3893,100754.83247,-1,100431.5711,100197.5563,True,100217.5563,100431.5711,100197.5563
1970-01-01 00:00:01.750856160,100212.7871,100343.3398,100172.0603,100295.7904,171280,100164.3698,101064.3893,100738.08103,0,,,False,,,
1970-01-01 00:00:01.750856220,100311.6733,100543.9488,100311.6733,100511.932,232276,100164.3698,101064.3893,100729.63452,0,,,False,,,
1970-01-01 00:00:01.750856280,100521.3468,100556.5684,100474.4762,100503.5471,82092,100164.3698,101064.3893,100715.55603499999,0,,,False,,,
1970-01-01 00:00:01.750856340,100493.6687,100499.4639,100306.6236,100353.0832,192840,100164.3698,101064.3893,100694.28852999999,0,,,False,,,
1970-01-01 00:00:01.750856400,100360.6661,100472.0638,100357.5674,100452.1067,114496,100164.3698,101064.3893,100676.42367,0,,,False,,,
1970-01-01 00:00:01.750856460,100435.4517,100593.2919,100344.4031,100534.4183,248889,100164.3698,101064.3893,100651.33155,0,,,False,,,
1970-01-01 00:00:01.750856520,100516.0022,100638.4271,100516.0022,100533.5244,122425,100164.3698,101052.4368,100629.632505,0,,,False,,,
1970-01-01 00:00:01.750856580,100513.1205,100520.8066,100417.3176,100417.3176,103489,100164.3698,101052.4368,100599.58449000001,0,,,False,,,
1970-01-01 00:00:01.750856640,100429.8661,100482.5622,100391.0453,100410.7836,91517,100164.3698,101042.0971,100573.891725,0,,,False,,,
1970-01-01 00:00:01.750856700,100395.7352,100465.2056,100325.9233,100335.228,139282,100164.3698,101042.0971,100543.17172999999,0,,,False,,,
1970-01-01 00:00:01.750856760,100308.8113,100308.8113,100145.3124,100145.3124,163499,100145.3124,101042.0971,100501.131995,-1,100475.2056,100125.3124,True,100145.3124,100475.2056,100125.3124
1970-01-01 00:00:01.750856820,100139.2116,100245.6302,100109.77,100204.1988,135860,100109.77,100875.9329,100467.256965,0,,,False,,,
1970-01-01 00:00:01.750856880,100188.008,100243.119,100100.804,100223.4154,142315,100100.804,100860.125,100437.361525,0,,,False,,,
1970-01-01 00:00:01.750856940,100234.1593,100234.1593,100052.143,100209.2542,182016,100052.143,100801.8394,100408.20075,0,,,False,,,
1970-01-01 00:00:01.750857000,100217.4697,100231.3606,100020.5745,100020.5745,210786,100020.5745,100782.5382,100371.150475,-1,100244.1593,100000.5745,True,100020.5745,100244.1593,100000.5745
1970-01-01 00:00:01.750857060,100032.2436,100039.2885,99783.6694,99823.7249,255619,99783.6694,100775.9108,100325.964355,-1,100241.3606,99803.7249,True,99823.7249,100241.3606,99803.7249
1970-01-01 00:00:01.750857120,99792.6692,99827.5551,99760.0168,99803.5084,67538,99760.0168,100638.4271,100284.74745499999,0,,,False,,,
1970-01-01 00:00:01.750857180,99783.4385,100035.2899,99740.9974,100028.7067,294293,99740.9974,100638.4271,100265.9528,0,,,False,,,
1970-01-01 00:00:01.750857240,100038.5023,100090.205,99990.4242,100060.265,99781,99740.9974,100638.4271,100254.21239500001,0,,,False,,,
1970-01-01 00:00:01.750857300,100046.4892,100098.669,99992.7323,100098.669,105937,99740.9974,100638.4271,100248.26803,0,,,False,,,
1970-01-01 00:00:01.750857360,100137.9969,100286.5214,100136.6921,100251.4905,149829,99740.9974,100638.4271,100246.05303499999,0,,,False,,,
1970-01-01 00:00:01.750857420,100251.2604,100298.8554,100154.3943,100183.2238,144461,99740.9974,100638.4271,100229.61762499998,0,,,False,,,
1970-01-01 00:00:01.750857480,100174.6524,100207.3987,100136.0173,100207.3987,71381,99740.9974,100638.4271,100214.810205,0,,,False,,,
1970-01-01 00:00:01.750857540,100241.5362,100241.5362,100037.8513,100050.4558,203685,99740.9974,100638.4271,100199.678835,0,,,False,,,
1970-01-01 00:00:01.750857600,100029.7625,100034.5736,99918.4365,99968.2133,116137,99740.9974,100638.4271,100175.484165,0,,,False,,,
1970-01-01 00:00:01.750857660,99995.3416,100044.1259,99920.2501,100044.1259,123876,99740.9974,100638.4271,100150.969545,0,,,False,,,
1970-01-01 00:00:01.750857720,100042.2124,100042.5552,99889.2358,99909.2727,153319,99740.9974,100520.8066,100119.75696,0,,,False,,,
1970-01-01 00:00:01.750857780,99908.1373,100028.429,99856.1232,99967.6155,172306,99740.9974,100482.5622,100097.271855,0,,,False,,,
1970-01-01 00:00:01.750857840,99982.589,100041.5125,99906.5462,99914.9392,134966,99740.9974,100465.2056,100072.479635,0,,,False,,,
1970-01-01 00:00:01.750857900,99892.7099,99921.5381,99838.8907,99892.4785,82647,99740.9974,100308.8113,100050.34215999999,0,,,False,,,
1970-01-01 00:00:01.750857960,99881.6736,99891.1151,99778.9633,99886.5638,112152,99740.9974,100298.8554,100037.40473,0,,,False,,,
1970-01-01 00:00:01.750858020,99897.1587,99953.825,99878.7626,99888.251,75062,99740.9974,100298.8554,100021.60734,0,,,False,,,
1970-01-01 00:00:01.750858080,99882.8525,99953.6067,99848.8677,99896.8982,104739,99740.9974,100298.8554,100005.28148,0,,,False,,,
1970-01-01 00:00:01.750858140,99909.6624,99945.0491,99704.3442,99704.3442,240705,99704.3442,100298.8554,99980.03598,-1,99963.6067,99684.3442,True,99704.3442,99963.6067,99684.3442
1970-01-01 00:00:01.750858200,99716.8027,99773.2131,99675.7912,99689.0542,97422,99675.7912,100298.8554,99963.459965,-1,99955.0491,99669.0542,True,99689.0542,99955.0491,99669.0542
1970-01-01 00:00:01.750858260,99670.5946,99727.759,99641.5074,99661.9124,86252,99641.5074,100298.8554,99955.36934,-1,99783.2131,99641.9124,True,99661.9124,99783.2131,99641.9124
1970-01-01 00:00:01.750858320,99666.2185,99680.6249,99631.0702,99645.2169,49555,99631.0702,100298.8554,99947.454765,0,,,False,,,
1970-01-01 00:00:01.750858380,99651.51,99651.51,99561.6869,99566.8054,89823,99561.6869,100298.8554,99924.3597,-1,99690.6249,99546.8054,True,99566.8054,99690.6249,99546.8054
1970-01-01 00:00:01.750858440,99560.485,99560.485,99407.2885,99464.6839,153197,99407.2885,100298.8554,99894.58064500001,-1,99661.51,99444.6839,True,99464.6839,99661.51,99444.6839
1970-01-01 00:00:01.750858500,99491.9032,99569.6372,99478.15,99537.469,91487,99407.2885,100298.8554,99866.520645,0,,,False,,,
1970-01-01 00:00:01.750858560,99546.2253,99583.0203,99487.9789,99583.0203,95041,99407.2885,100298.8554,99833.097135,0,,,False,,,
1970-01-01 00:00:01.750858620,99586.65,99609.3513,99502.5339,99609.3513,106817,99407.2885,100241.5362,99804.40351,0,,,False,,,
1970-01-01 00:00:01.750858680,99629.2217,99730.6011,99572.996,99730.6011,157605,99407.2885,100241.5362,99780.56363,0,,,False,,,
1970-01-01 00:00:01.750858740,99717.3933,99855.8791,99700.0216,99748.2918,155858,99407.2885,100044.1259,99765.45543,0,,,False,,,
1970-01-01 00:00:01.750858800,99725.2195,99844.6263,99670.7196,99682.0408,173907,99407.2885,100044.1259,99751.146805,0,,,False,,,
1970-01-01 00:00:01.750858860,99704.7439,99751.6215,99682.3505,99692.9969,69271,99407.2885,100042.5552,99733.590355,0,,,False,,,
1970-01-01 00:00:01.750858920,99709.1241,99815.776,99696.5984,99779.643,119178,99407.2885,100041.5125,99727.10887000001,0,,,False,,,
1970-01-01 00:00:01.750858980,99785.9141,99818.4445,99604.429,99676.2043,214015,99407.2885,100041.5125,99712.53831,0,,,False,,,
1970-01-01 00:00:01.750859040,99694.2332,99703.5972,99650.8042,99688.3799,52793,99407.2885,99953.825,99701.210345,0,,,False,,,
1970-01-01 00:00:01.750859100,99690.2384,99838.643,99671.3944,99838.643,167249,99407.2885,99953.825,99698.51857,0,,,False,,,
1970-01-01 00:00:01.750859160,99803.2722,99900.1222,99759.3559,99900.1222,140766,99407.2885,99953.825,99699.19649,0,,,False,,,
1970-01-01 00:00:01.750859220,99887.8182,100015.2673,99886.4366,99961.2462,128831,99407.2885,100015.2673,99702.84625,1,99749.3559,99981.2462,True,99961.2462,99749.3559,99981.2462
1970-01-01 00:00:01.750859280,99954.0119,99964.7129,99841.9662,99888.9145,122747,99407.2885,100015.2673,99702.447065,0,,,True,99961.2462,99749.3559,99981.2462
1970-01-01 00:00:01.750859340,99879.1776,100013.0568,99879.1776,99978.3197,133879,99407.2885,100015.2673,99716.14584,0,,,True,99961.2462,99749.3559,99981.2462
1970-01-01 00:00:01.750859400,100009.2725,100026.4941,99946.9853,99959.796,79509,99407.2885,100026.4941,99729.68293,0,,,True,99961.2462,99749.3559,99981.2462
1970-01-01 00:00:01.750859460,99951.1217,100132.9017,99946.9916,100132.9017,185910,99407.2885,100132.9017,99753.232395,1,99936.9853,100152.9017,True,100132.9017,99936.9853,100152.9017
1970-01-01 00:00:01.750859520,100146.0841,100257.385,100074.2204,100165.4223,183165,99407.2885,100257.385,99779.242665,1,99936.9916,100185.4223,True,100165.4223,99936.9916,100185.4223
1970-01-01 00:00:01.750859580,100173.8222,100173.8222,100025.2117,100044.2734,148610,99407.2885,100257.385,99803.116065,0,,,True,100165.4223,99936.9916,100185.4223
1970-01-01 00:00:01.750859640,100023.3413,100092.1871,99974.1411,100092.1871,118046,99478.15,100257.385,99834.49122499999,0,,,True,100165.4223,99936.9916,100185.4223
1970-01-01 00:00:01.750859700,100085.3562,100085.3562,99960.6554,99989.4342,124701,99487.9789,100257.385,99857.089485,0,,,True,100165.4223,99936.9916,100185.4223
1970-01-01 00:00:01.750859760,99976.7208,100045.4994,99973.7983,99977.2692,71701,99502.5339,100257.385,99876.80193,0,,,True,100165.4223,99936.9916,100185.4223
